scenario,variant,roster_size,repetition,outcome_success,state_preservation_rate,final_count,elapsed_ms
message-order,sequence-guard,50,60,true,,50,0
message-order,without-sequence-guard,50,60,false,,50,0
transient-empty,empty-payload-guard,50,60,true,,50,0
transient-empty,without-empty-guard,50,60,false,,0,0
stable-identity,full-protocol,50,61,true,1,50,0.03200000000001069
stable-identity,without-stable-id,50,61,false,0,50,0.039400000000000546
state-continuity,replace-all,50,61,false,0,50,0.0013999999999896318
state-continuity,state-preserving-merge,50,61,true,1,50,0.029899999999997817
message-order,sequence-guard,50,61,true,,50,0
message-order,without-sequence-guard,50,61,false,,50,0
transient-empty,empty-payload-guard,50,61,true,,50,0
transient-empty,without-empty-guard,50,61,false,,0,0
stable-identity,full-protocol,50,62,true,1,50,0.03260000000000218
