browser,browser_version,roster_size,repetition,phase,status,final_count,unique_stable_ids,duplicate_stable_ids,exact_identity_set,receiver_rows_accepted,receiver_preparation_ms,receiver_persistence_ms,protocol_completion_latency_ms,observed_wall_time_ms,error_class,error_message
chromium,149.0.7827.55,500,27,measurement,pass,500,500,0,true,500,8.100000001490116,128,139,653,,
chromium,149.0.7827.55,500,28,measurement,pass,500,500,0,true,500,7.699999999254942,133,143,673,,
chromium,149.0.7827.55,500,29,measurement,pass,500,500,0,true,500,7.100000001490116,132.09999999776483,142,630,,
chromium,149.0.7827.55,500,30,measurement,pass,500,500,0,true,500,6.099999997764826,128.30000000074506,137,668,,
chromium,149.0.7827.55,1000,1,warmup,pass,1000,1000,0,true,1000,9.900000002235174,232.09999999776483,252,940,,
chromium,149.0.7827.55,1000,1,measurement,pass,1000,1000,0,true,1000,9.299999997019768,228.30000000074506,248,924,,
chromium,149.0.7827.55,1000,2,measurement,pass,1000,1000,0,true,1000,9.599999997764826,186.80000000074506,205,845,,
chromium,149.0.7827.55,1000,3,measurement,pass,1000,1000,0,true,1000,9.5,230.5,250,883,,
chromium,149.0.7827.55,1000,4,measurement,pass,1000,1000,0,true,1000,8.800000000745058,213.69999999925494,231,913,,
chromium,149.0.7827.55,1000,5,measurement,pass,1000,1000,0,true,1000,10.400000002235174,202.5,221,880,,
chromium,149.0.7827.55,1000,6,measurement,pass,1000,1000,0,true,1000,9.399999998509884,222.80000000074506,241,918,,
chromium,149.0.7827.55,1000,7,measurement,pass,1000,1000,0,true,1000,9.900000002235174,204.89999999850988,224,859,,
chromium,149.0.7827.55,1000,8,measurement,pass,1000,1000,0,true,1000,10.199999999254942,193.80000000074506,212,833,,
chromium,149.0.7827.55,1000,9,measurement,pass,1000,1000,0,true,1000,11.299999997019768,219.5,240,885,,
chromium,149.0.7827.55,1000,10,measurement,pass,1000,1000,0,true,1000,13.800000000745058,239.10000000149012,257,926,,
chromium,149.0.7827.55,1000,11,measurement,pass,1000,1000,0,true,1000,10.199999999254942,233.59999999776483,254,950,,
chromium,149.0.7827.55,1000,12,measurement,pass,1000,1000,0,true,1000,10.699999999254942,215.60000000149012,235,897,,
chromium,149.0.7827.55,1000,13,measurement,pass,1000,1000,0,true,1000,9,217.70000000298023,236,888,,
chromium,149.0.7827.55,1000,14,measurement,pass,1000,1000,0,true,1000,10.900000002235174,223.09999999776483,238,882,,
chromium,149.0.7827.55,1000,15,measurement,pass,1000,1000,0,true,1000,12,229.39999999850988,251,943,,
chromium,149.0.7827.55,1000,16,measurement,pass,1000,1000,0,true,1000,10.600000001490116,268.8999999985099,289,1026,,
chromium,149.0.7827.55,1000,17,measurement,pass,1000,1000,0,true,1000,10.600000001490116,225.89999999850988,240,960,,
chromium,149.0.7827.55,1000,18,measurement,pass,1000,1000,0,true,1000,11.199999999254942,307.1000000014901,322,1050,,
chromium,149.0.7827.55,1000,19,measurement,pass,1000,1000,0,true,1000,10.900000002235174,237.89999999850988,253,987,,
chromium,149.0.7827.55,1000,20,measurement,pass,1000,1000,0,true,1000,10.900000002235174,220.59999999776483,235,962,,
chromium,149.0.7827.55,1000,21,measurement,pass,1000,1000,0,true,1000,8.800000000745058,280.3999999985099,291,3005,,
chromium,149.0.7827.55,1000,22,measurement,pass,1000,1000,0,true,1000,12.199999999254942,444,458,1869,,
chromium,149.0.7827.55,1000,23,measurement,pass,1000,1000,0,true,1000,14.400000002235174,254.39999999850988,273,1082,,
chromium,149.0.7827.55,1000,24,measurement,pass,1000,1000,0,true,1000,12.099999997764826,266.70000000298023,281,1043,,
chromium,149.0.7827.55,1000,25,measurement,pass,1000,1000,0,true,1000,18.199999999254942,301.6000000014901,333,1204,,
chromium,149.0.7827.55,1000,26,measurement,pass,1000,1000,0,true,1000,13.100000001490116,247.29999999701977,270,1049,,
chromium,149.0.7827.55,1000,27,measurement,pass,1000,1000,0,true,1000,12.399999998509884,243,267,1022,,
chromium,149.0.7827.55,1000,28,measurement,pass,1000,1000,0,true,1000,10.5,280,301,1084,,
chromium,149.0.7827.55,1000,29,measurement,pass,1000,1000,0,true,1000,11.600000001490116,238.5,260,1004,,
chromium,149.0.7827.55,1000,30,measurement,pass,1000,1000,0,true,1000,13.899999998509884,249.30000000074506,268,1078,,
firefox,151.0,50,1,warmup,pass,50,50,0,true,50,3,102,107,3781,,
firefox,151.0,50,1,measurement,pass,50,50,0,true,50,3,77,81,2975,,
firefox,151.0,50,2,measurement,pass,50,50,0,true,50,2,102,106,2986,,
firefox,151.0,50,3,measurement,pass,50,50,0,true,50,3,114,119,2924,,
firefox,151.0,50,4,measurement,pass,50,50,0,true,50,2,109,113,2906,,
firefox,151.0,50,5,measurement,pass,50,50,0,true,50,2,99,103,2885,,
firefox,151.0,50,6,measurement,pass,50,50,0,true,50,2,110,114,2962,,
firefox,151.0,50,7,measurement,pass,50,50,0,true,50,4,121,125,3175,,
firefox,151.0,50,8,measurement,pass,50,50,0,true,50,3,58,64,3000,,
firefox,151.0,50,9,measurement,pass,50,50,0,true,50,3,108,112,2943,,
firefox,151.0,50,10,measurement,pass,50,50,0,true,50,0,60,63,3425,,
firefox,151.0,50,11,measurement,pass,50,50,0,true,50,3,82,86,2916,,
firefox,151.0,50,12,measurement,pass,50,50,0,true,50,2,103,106,2881,,
firefox,151.0,50,13,measurement,pass,50,50,0,true,50,1,75,78,2899,,
firefox,151.0,50,14,measurement,pass,50,50,0,true,50,2,64,69,5335,,
firefox,151.0,50,15,measurement,pass,50,50,0,true,50,3,61,65,2902,,
firefox,151.0,50,16,measurement,pass,50,50,0,true,50,4,108,115,3056,,
firefox,151.0,50,17,measurement,pass,50,50,0,true,50,3,72,77,3314,,
firefox,151.0,50,18,measurement,pass,50,50,0,true,50,2,99,103,2972,,
firefox,151.0,50,19,measurement,pass,50,50,0,true,50,2,71,75,3044,,
firefox,151.0,50,20,measurement,pass,50,50,0,true,50,2,97,100,2899,,
firefox,151.0,50,21,measurement,pass,50,50,0,true,50,1,60,63,2819,,
firefox,151.0,50,22,measurement,pass,50,50,0,true,50,4,101,105,2789,,
firefox,151.0,50,23,measurement,pass,50,50,0,true,50,3,65,69,2946,,
firefox,151.0,50,24,measurement,pass,50,50,0,true,50,2,60,62,2918,,
firefox,151.0,50,25,measurement,pass,50,50,0,true,50,1,57,58,2915,,
firefox,151.0,50,26,measurement,pass,50,50,0,true,50,2,62,64,2873,,
firefox,151.0,50,27,measurement,pass,50,50,0,true,50,4,92,97,2909,,
firefox,151.0,50,28,measurement,pass,50,50,0,true,50,3,88,92,2932,,
firefox,151.0,50,29,measurement,pass,50,50,0,true,50,2,91,96,2810,,
firefox,151.0,50,30,measurement,pass,50,50,0,true,50,3,99,104,3048,,
firefox,151.0,200,1,warmup,pass,200,200,0,true,200,4,132,138,2953,,
firefox,151.0,200,1,measurement,pass,200,200,0,true,200,6,120,126,2992,,
firefox,151.0,200,2,measurement,pass,200,200,0,true,200,5,133,138,2937,,
firefox,151.0,200,3,measurement,pass,200,200,0,true,200,7,157,166,3087,,
firefox,151.0,200,4,measurement,pass,200,200,0,true,200,5,147,155,3019,,
firefox,151.0,200,5,measurement,pass,200,200,0,true,200,5,129,135,3034,,
firefox,151.0,200,6,measurement,pass,200,200,0,true,200,7,150,160,2950,,
firefox,151.0,200,7,measurement,pass,200,200,0,true,200,5,142,147,3005,,
firefox,151.0,200,8,measurement,pass,200,200,0,true,200,5,148,154,3224,,
firefox,151.0,200,9,measurement,pass,200,200,0,true,200,7,133,141,3033,,
firefox,151.0,200,10,measurement,pass,200,200,0,true,200,6,131,139,2997,,
firefox,151.0,200,11,measurement,pass,200,200,0,true,200,6,134,142,2878,,
firefox,151.0,200,12,measurement,pass,200,200,0,true,200,5,121,125,2979,,
firefox,151.0,200,13,measurement,pass,200,200,0,true,200,4,152,157,3001,,
firefox,151.0,200,14,measurement,pass,200,200,0,true,200,3,132,136,2929,,
firefox,151.0,200,15,measurement,pass,200,200,0,true,200,5,143,151,3204,,
firefox,151.0,200,16,measurement,pass,200,200,0,true,200,4,150,155,2969,,
firefox,151.0,200,17,measurement,pass,200,200,0,true,200,4,141,146,2979,,
firefox,151.0,200,18,measurement,pass,200,200,0,true,200,7,112,121,2898,,
firefox,151.0,200,19,measurement,pass,200,200,0,true,200,5,128,135,2996,,
firefox,151.0,200,20,measurement,pass,200,200,0,true,200,4,71,77,2995,,
firefox,151.0,200,21,measurement,pass,200,200,0,true,200,5,132,138,2876,,
firefox,151.0,200,22,measurement,pass,200,200,0,true,200,6,115,121,2959,,
firefox,151.0,200,23,measurement,pass,200,200,0,true,200,6,128,134,2991,,
firefox,151.0,200,24,measurement,pass,200,200,0,true,200,3,123,128,2943,,
firefox,151.0,200,25,measurement,pass,200,200,0,true,200,6,77,85,3070,,
firefox,151.0,200,26,measurement,pass,200,200,0,true,200,5,127,135,3114,,
firefox,151.0,200,27,measurement,pass,200,200,0,true,200,4,116,121,2821,,
firefox,151.0,200,28,measurement,pass,200,200,0,true,200,5,70,77,2947,,
firefox,151.0,200,29,measurement,pass,200,200,0,true,200,5,86,93,4200,,
firefox,151.0,200,30,measurement,pass,200,200,0,true,200,5,140,146,3139,,
firefox,151.0,500,1,warmup,pass,500,500,0,true,500,10,201,213,3341,,
firefox,151.0,500,1,measurement,pass,500,500,0,true,500,10,190,202,3552,,
firefox,151.0,500,2,measurement,pass,500,500,0,true,500,8,217,226,3849,,
firefox,151.0,500,3,measurement,pass,500,500,0,true,500,10,216,228,3520,,
firefox,151.0,500,4,measurement,pass,500,500,0,true,500,8,198,209,4871,,
firefox,151.0,500,5,measurement,pass,500,500,0,true,500,9,190,200,3282,,
firefox,151.0,500,6,measurement,pass,500,500,0,true,500,8,225,235,3122,,
